building_id,building_type,building_class,corner1_lat,corner1_lon,corner2_lat,corner2_lon,corner3_lat,corner3_lon,corner4_lat,corner4_lon,building_levels,building_material,building_height,building_use
1265864880,yes,Single,41.9409758,-88.7769849,41.9409758,-88.7767802,41.941111,-88.7767802,41.941111,-88.7769849,,,,
1265864881,yes,Single,41.9442443,-88.7638707,41.9442443,-88.763526,41.9443448,-88.763526,41.9443448,-88.7638707,,,,
1265864882,yes,Single,41.9437888,-88.7685798,41.9437888,-88.7684305,41.9440149,-88.7684305,41.9440149,-88.7685798,,,,
1265864883,yes,Single,41.9443248,-88.7677151,41.9443248,-88.7675674,41.94457,-88.7675674,41.94457,-88.7677151,,,,
1265864884,yes,Single,41.9404314,-88.7702452,41.9404314,-88.7699814,41.9405821,-88.7699814,41.9405821,-88.7702452,,,,
1265864885,yes,Single,41.9420896,-88.7655601,41.9420896,-88.7654152,41.9422733,-88.7654152,41.9422733,-88.7655601,,,,
1265864886,yes,Single,41.938636,-88.7637037,41.938636,-88.7635864,41.9387105,-88.7635864,41.9387105,-88.7637037,,,,
1265864887,yes,Single,41.9415606,-88.7745171,41.9415606,-88.7743724,41.9417183,-88.7743724,41.9417183,-88.7745171,,,,
1265864888,yes,Single,41.9375514,-88.7571515,41.9375514,-88.7568686,41.9376803,-88.7568686,41.9376803,-88.7571515,,,,
1265864889,yes,Single,41.9411006,-88.7747062,41.9411006,-88.7745715,41.9412047,-88.7745715,41.9412047,-88.7747062,,,,
1265864890,yes,Single,41.9410454,-88.7744588,41.9410454,-88.7742225,41.9411792,-88.7742225,41.9411792,-88.7744588,,,,
1265864891,yes,Single,41.9391539,-88.7654396,41.9391539,-88.7653332,41.9392672,-88.7653332,41.9392672,-88.7654396,,,,
1265864892,yes,Single,41.9408997,-88.7652542,41.9408997,-88.7651268,41.9409978,-88.7651268,41.9409978,-88.7652542,,,,
1265864893,yes,Single,41.9417115,-88.7735907,41.9417115,-88.7734045,41.9418705,-88.7734045,41.9418705,-88.7735907,,,,
1265864894,yes,Single,41.9393134,-88.7662366,41.9393134,-88.7660965,41.9394538,-88.7660965,41.9394538,-88.7662366,,,,
1265864895,yes,Single,41.9412148,-88.7735154,41.9412148,-88.7734376,41.9412696,-88.7734376,41.9412696,-88.7735154,,,,
1265864896,yes,Single,41.9446391,-88.7611837,41.9446391,-88.7609088,41.9448518,-88.7609088,41.9448518,-88.7611837,,,,
1265864897,yes,Single,41.9414793,-88.7758014,41.9414793,-88.7756274,41.9416145,-88.7756274,41.9416145,-88.7758014,,,,
1265864898,yes,Single,41.9405629,-88.7663753,41.9405629,-88.7662699,41.9406294,-88.7662699,41.9406294,-88.7663753,,,,
1265864899,yes,Single,41.940195,-88.7679816,41.940195,-88.7678067,41.9403675,-88.7678067,41.9403675,-88.7679816,,,,
1265864900,yes,Single,41.9417695,-88.7669841,41.9417695,-88.7665952,41.9419105,-88.7665952,41.9419105,-88.7669841,,,,
1265864901,yes,Single,41.9397898,-88.7674838,41.9397898,-88.7672723,41.9398996,-88.7672723,41.9398996,-88.7674838,,,,
1265864902,yes,Single,41.9428289,-88.7667416,41.9428289,-88.766528,41.9429252,-88.766528,41.9429252,-88.7667416,,,,
1265864903,yes,Single,41.9443117,-88.761958,41.9443117,-88.7617208,41.9445131,-88.7617208,41.9445131,-88.761958,,,,
1265864904,yes,Single,41.9423151,-88.7765735,41.9423151,-88.7763992,41.9424154,-88.7763992,41.9424154,-88.7765735,,,,
1265864905,yes,Single,41.9423462,-88.7756301,41.9423462,-88.7754296,41.9424444,-88.7754296,41.9424444,-88.7756301,,,,
1265864906,yes,Single,41.944801,-88.7640766,41.944801,-88.7638481,41.9449286,-88.7638481,41.9449286,-88.7640766,,,,
1265864907,yes,Single,41.9419891,-88.7672415,41.9419891,-88.7670388,41.9420795,-88.7670388,41.9420795,-88.7672415,,,,
1265864908,yes,Single,41.9388419,-88.7678857,41.9388419,-88.7677692,41.938915,-88.7677692,41.938915,-88.7678857,,,,
1265864909,yes,Single,41.9398325,-88.7654401,41.9398325,-88.7652269,41.9399435,-88.7652269,41.9399435,-88.7654401,,,,
1265864910,yes,Single,41.9413745,-88.777225,41.9413745,-88.7770353,41.9414974,-88.7770353,41.9414974,-88.777225,,,,
1265864911,yes,Single,41.9429894,-88.7655181,41.9429894,-88.7652941,41.9430932,-88.7652941,41.9430932,-88.7655181,,,,
1265864912,yes,Single,41.9385999,-88.7663046,41.9385999,-88.7660632,41.9387395,-88.7660632,41.9387395,-88.7663046,,,,
1265864913,yes,Single,41.9414703,-88.7765707,41.9414703,-88.7763305,41.9415722,-88.7763305,41.9415722,-88.7765707,,,,
1265864914,yes,Single,41.9419706,-88.7680319,41.9419706,-88.7679098,41.9420728,-88.7679098,41.9420728,-88.7680319,,,,
1265864915,yes,Single,41.9422915,-88.7763318,41.9422915,-88.7761417,41.9424457,-88.7761417,41.9424457,-88.7763318,,,,
1265864916,yes,Single,41.9404184,-88.7662611,41.9404184,-88.7660386,41.9405376,-88.7660386,41.9405376,-88.7662611,,,,
1265864917,yes,Single,41.9419546,-88.7717349,41.9419546,-88.7712577,41.9423762,-88.7712577,41.9423762,-88.7717349,,,,
1265864918,yes,Single,41.9398766,-88.7663523,41.9398766,-88.7661705,41.9400109,-88.7661705,41.9400109,-88.7663523,,,,
1265864919,yes,Single,41.9391339,-88.7679971,41.9391339,-88.7678015,41.9392808,-88.7678015,41.9392808,-88.7679971,,,,
1265864920,yes,Single,41.9397172,-88.7643946,41.9397172,-88.7640559,41.939885,-88.7640559,41.939885,-88.7643946,,,,
1265864921,yes,Single,41.942218,-88.7737126,41.942218,-88.7733712,41.9423418,-88.7733712,41.9423418,-88.7737126,,,,
1265864922,yes,Single,41.9410335,-88.7762504,41.9410335,-88.7760443,41.9411597,-88.7760443,41.9411597,-88.7762504,,,,
1265864923,yes,Single,41.9426819,-88.7704969,41.9426819,-88.7701323,41.9428888,-88.7701323,41.9428888,-88.7704969,,,,
1265864924,yes,Single,41.9438567,-88.7614091,41.9438567,-88.7611158,41.9439854,-88.7611158,41.9439854,-88.7614091,,,,
1265864925,yes,Single,41.9403188,-88.7726901,41.9403188,-88.7723001,41.940473,-88.7723001,41.940473,-88.7726901,,,,
1265864926,yes,Single,41.9414201,-88.7638929,41.9414201,-88.7636833,41.9415988,-88.7636833,41.9415988,-88.7638929,,,,
1265864927,yes,Single,41.944286,-88.7598641,41.944286,-88.7596539,41.9443804,-88.7596539,41.9443804,-88.7598641,,,,
1265864928,yes,Single,41.9380995,-88.7573448,41.9380995,-88.7570557,41.9382121,-88.7570557,41.9382121,-88.7573448,,,,
1265864929,yes,Single,41.9442678,-88.7615396,41.9442678,-88.7613175,41.9443814,-88.7613175,41.9443814,-88.7615396,,,,
1265864930,yes,Single,41.9417217,-88.7772091,41.9417217,-88.7770144,41.941847,-88.7770144,41.941847,-88.7772091,,,,
1265864931,yes,Single,41.9441252,-88.7626117,41.9441252,-88.7623633,41.944371,-88.7623633,41.944371,-88.7626117,,,,
1265864932,yes,Single,41.9382378,-88.7644962,41.9382378,-88.764313,41.9384287,-88.764313,41.9384287,-88.7644962,,,,
1265864933,yes,Single,41.944272,-88.7576268,41.944272,-88.7573925,41.9443841,-88.7573925,41.9443841,-88.7576268,,,,
1265864934,yes,Single,41.9448376,-88.7652418,41.9448376,-88.7650298,41.9449226,-88.7650298,41.9449226,-88.7652418,,,,
1265864935,yes,Single,41.9422981,-88.7694647,41.9422981,-88.7691569,41.942485,-88.7691569,41.942485,-88.7694647,,,,
1265864936,yes,Single,41.9437863,-88.7594264,41.9437863,-88.7592019,41.9439212,-88.7592019,41.9439212,-88.7594264,,,,
1266331183,commercial,Commercial,41.9287344,-88.7499281,41.9287344,-88.7495974,41.9289204,-88.7495974,41.9289204,-88.7499281,,,,
1267834847,yes,Single,41.9189671,-88.7544461,41.9189671,-88.7542397,41.9192756,-88.7542397,41.9192756,-88.7544461,,,,
1267834848,school,Schools,41.9192908,-88.7547234,41.9192908,-88.7543159,41.919493,-88.7543159,41.919493,-88.7547234,,,,
1267834849,school,Schools,41.9194917,-88.7548186,41.9194917,-88.7543147,41.9197005,-88.7543147,41.9197005,-88.7548186,,,,
1267834850,yes,Single,41.9196988,-88.7548504,41.9196988,-88.7543129,41.9200029,-88.7543129,41.9200029,-88.7548504,,,,
1267834851,yes,Single,41.9214929,-88.7598687,41.9214929,-88.7598001,41.9215459,-88.7598001,41.9215459,-88.7598687,,,,
1267834852,yes,Single,41.921407,-88.7722877,41.921407,-88.7722119,41.9214646,-88.7722119,41.9214646,-88.7722877,,,,
1267834853,yes,Single,41.9150512,-88.7645344,41.9150512,-88.764279,41.9153027,-88.764279,41.9153027,-88.7645344,,,,
1267834854,yes,Single,41.9178183,-88.7543327,41.9178183,-88.7542691,41.9178976,-88.7542691,41.9178976,-88.7543327,,,,
1267834855,yes,Single,41.9166365,-88.7583398,41.9166365,-88.7582997,41.9166762,-88.7582997,41.9166762,-88.7583398,,,,
1267834856,yes,Single,41.9214678,-88.7609948,41.9214678,-88.7608126,41.9215138,-88.7608126,41.9215138,-88.7609948,,,,
1267834857,yes,Single,41.9214557,-88.7629268,41.9214557,-88.7628308,41.9215271,-88.7628308,41.9215271,-88.7629268,,,,
1267834858,yes,Single,41.9209228,-88.7558573,41.9209228,-88.7557373,41.9210481,-88.7557373,41.9210481,-88.7558573,,,,
1267834859,yes,Single,41.9160901,-88.7540964,41.9160901,-88.7540215,41.9161336,-88.7540215,41.9161336,-88.7540964,,,,
1267834860,yes,Single,41.9206326,-88.770737,41.9206326,-88.7706801,41.9206592,-88.7706801,41.9206592,-88.770737,,,,
1267834861,yes,Single,41.9156545,-88.7540125,41.9156545,-88.75392,41.9157312,-88.75392,41.9157312,-88.7540125,,,,
1267834862,yes,Single,41.9200823,-88.7693806,41.9200823,-88.7692836,41.9201574,-88.7692836,41.9201574,-88.7693806,,,,
1267834863,yes,Single,41.9209881,-88.7677435,41.9209881,-88.7676131,41.9210811,-88.7676131,41.9210811,-88.7677435,,,,
1267834864,yes,Single,41.9201147,-88.7550854,41.9201147,-88.754996,41.9201567,-88.754996,41.9201567,-88.7550854,,,,
1267834865,yes,Single,41.9204409,-88.7641184,41.9204409,-88.7639023,41.9205039,-88.7639023,41.9205039,-88.7641184,,,,
1267834866,yes,Single,41.9211971,-88.760264,41.9211971,-88.7601561,41.9212572,-88.7601561,41.9212572,-88.760264,,,,
1267834867,yes,Single,41.9211763,-88.7599884,41.9211763,-88.7598741,41.9212609,-88.7598741,41.9212609,-88.7599884,,,,
1267834868,yes,Single,41.9215085,-88.7563974,41.9215085,-88.7563334,41.9215969,-88.7563334,41.9215969,-88.7563974,,,,
1267834869,yes,Single,41.9207573,-88.7722781,41.9207573,-88.7721802,41.9208216,-88.7721802,41.9208216,-88.7722781,,,,
1267834870,yes,Single,41.9204411,-88.7550292,41.9204411,-88.7549437,41.9204838,-88.7549437,41.9204838,-88.7550292,,,,
1268559852,yes,Single,41.9277764,-88.7428059,41.9277764,-88.7423704,41.9280062,-88.7423704,41.9280062,-88.7428059,,,,
1268559853,yes,Single,41.9279284,-88.7427316,41.9279284,-88.7422686,41.9282161,-88.7422686,41.9282161,-88.7427316,,,,
1268559854,yes,Single,41.9284391,-88.7447054,41.9284391,-88.7443625,41.9286043,-88.7443625,41.9286043,-88.7447054,,,,
1268559855,yes,Single,41.9286161,-88.7464324,41.9286161,-88.7460005,41.9290012,-88.7460005,41.9290012,-88.7464324,,,,
1268559856,yes,Single,41.9288133,-88.7459887,41.9288133,-88.7456674,41.9290045,-88.7456674,41.9290045,-88.7459887,,,,
1268559857,yes,Single,41.9287325,-88.7460192,41.9287325,-88.7457573,41.928878,-88.7457573,41.928878,-88.7460192,,,,
1268559858,yes,Single,41.9285899,-88.7460957,41.9285899,-88.7458006,41.9287974,-88.7458006,41.9287974,-88.7460957,,,,
1268559859,yes,Single,41.9284116,-88.7460977,41.9284116,-88.7458839,41.9285998,-88.7458839,41.9285998,-88.7460977,,,,
1268559860,yes,Single,41.9284463,-88.7461971,41.9284463,-88.7460111,41.9286291,-88.7460111,41.9286291,-88.7461971,,,,
1268559861,yes,Single,41.9284756,-88.7462559,41.9284756,-88.7461252,41.9286216,-88.7461252,41.9286216,-88.7462559,,,,
1268559862,yes,Single,41.9284937,-88.7462965,41.9284937,-88.7461858,41.9286339,-88.7461858,41.9286339,-88.7462965,,,,
1268559863,yes,Single,41.928506,-88.7464303,41.928506,-88.7462264,41.9286745,-88.7462264,41.9286745,-88.7464303,,,,
1268559864,yes,Single,41.9285466,-88.7464875,41.9285466,-88.7463602,41.9286919,-88.7463602,41.9286919,-88.7464875,,,,
1268559865,yes,Single,41.928564,-88.7465559,41.928564,-88.7464173,41.9287393,-88.7464173,41.9287393,-88.7465559,,,,
1268559866,yes,Single,41.9285847,-88.7466143,41.9285847,-88.7464712,41.928757,-88.7464712,41.928757,-88.7466143,,,,
1268559867,yes,Single,41.9286024,-88.7466767,41.9286024,-88.7465295,41.9287759,-88.7465295,41.9287759,-88.7466767,,,,
1268559868,yes,Single,41.9286214,-88.7467484,41.9286214,-88.746592,41.9287977,-88.746592,41.9287977,-88.7467484,,,,
1268559869,yes,Single,41.9286432,-88.746954,41.9286432,-88.7465766,41.929019,-88.7465766,41.929019,-88.746954,,,,
1268559870,yes,Single,41.928167,-88.746564,41.928167,-88.7464128,41.9283531,-88.7464128,41.9283531,-88.746564,,,,
1268559871,yes,Single,41.9282082,-88.7467284,41.9282082,-88.7465503,41.9284023,-88.7465503,41.9284023,-88.7467284,,,,
1268559872,yes,Single,41.928185,-88.7466413,41.928185,-88.746473,41.9283762,-88.746473,41.9283762,-88.7466413,,,,
1268559873,yes,Single,41.9282343,-88.7468697,41.9282343,-88.7466373,41.9284447,-88.7466373,41.9284447,-88.7468697,,,,
1268559874,yes,Single,41.9290322,-88.752054,41.9290322,-88.7519145,41.9291292,-88.7519145,41.9291292,-88.752054,,,,
1268559875,yes,Single,41.929116,-88.7520902,41.929116,-88.7519467,41.92921,-88.7519467,41.92921,-88.7520902,,,,
1268559876,yes,Single,41.9291789,-88.7520942,41.9291789,-88.7519078,41.9292975,-88.7519078,41.9292975,-88.7520942,,,,
1268559877,yes,Single,41.9292318,-88.7520576,41.9292318,-88.7517536,41.9293994,-88.7517536,41.9293994,-88.7520576,,,,
1268559878,yes,Single,41.929146,-88.7525153,41.929146,-88.7520097,41.9294064,-88.7520097,41.9294064,-88.7525153,,,,
1268559879,yes,Single,41.9292542,-88.7527279,41.9292542,-88.7525676,41.9293994,-88.7525676,41.9293994,-88.7527279,,,,
1268559880,yes,Single,41.9292617,-88.7529331,41.9292617,-88.7526581,41.9294009,-88.7526581,41.9294009,-88.7529331,,,,
1268559881,yes,Single,41.929325,-88.7530772,41.929325,-88.7528928,41.9294059,-88.7528928,41.9294059,-88.7530772,,,,
1268559882,yes,Single,41.9285413,-88.7576246,41.9285413,-88.7575059,41.9286646,-88.7575059,41.9286646,-88.7576246,,,,
1268559883,yes,Single,41.9285103,-88.7577847,41.9285103,-88.757669,41.9286696,-88.757669,41.9286696,-88.7577847,,,,
1268559884,yes,Single,41.9232612,-88.7311697,41.9232612,-88.7309629,41.9235433,-88.7309629,41.9235433,-88.7311697,,,,
1268559885,yes,Single,41.9227621,-88.7321741,41.9227621,-88.7315475,41.923032,-88.7315475,41.923032,-88.7321741,,,,
1268559886,yes,Single,41.9241963,-88.7354823,41.9241963,-88.7350796,41.9245207,-88.7350796,41.9245207,-88.7354823,,,,
1268559887,yes,Single,41.9245678,-88.7354952,41.9245678,-88.7351733,41.9249227,-88.7351733,41.9249227,-88.7354952,,,,
1268559888,yes,Single,41.9244901,-88.7359535,41.9244901,-88.7354784,41.9250615,-88.7354784,41.9250615,-88.7359535,,,,
1268559889,yes,Single,41.9241042,-88.7367265,41.9241042,-88.7357334,41.9252392,-88.7357334,41.9252392,-88.7367265,,,,
1268559890,yes,Single,41.9256181,-88.7366577,41.9256181,-88.7364385,41.9258268,-88.7364385,41.9258268,-88.7366577,,,,
1268559891,yes,Single,41.9275694,-88.7412314,41.9275694,-88.738953,41.928734,-88.738953,41.928734,-88.7412314,,,,
1268559892,yes,Single,41.9275599,-88.7389674,41.9275599,-88.738409,41.928345,-88.738409,41.928345,-88.7389674,,,,
1268559893,yes,Single,41.9274244,-88.7385033,41.9274244,-88.7380517,41.9279196,-88.7380517,41.9279196,-88.7385033,,,,
1268559894,yes,Single,41.9252646,-88.738824,41.9252646,-88.7381823,41.9258633,-88.7381823,41.9258633,-88.738824,,,,
1268559895,yes,Single,41.9232161,-88.7561209,41.9232161,-88.7560242,41.9232792,-88.7560242,41.9232792,-88.7561209,,,,
1268559896,yes,Single,41.9232294,-88.7301522,41.9232294,-88.7300284,41.9233147,-88.7300284,41.9233147,-88.7301522,,,,
1268559897,yes,Single,41.9221695,-88.761068,41.9221695,-88.7609621,41.9222506,-88.7609621,41.9222506,-88.761068,,,,
1268559898,yes,Single,41.927341,-88.7457644,41.927341,-88.7456683,41.9274179,-88.7456683,41.9274179,-88.7457644,,,,
1268559899,yes,Single,41.9251613,-88.7485762,41.9251613,-88.7485091,41.9252013,-88.7485091,41.9252013,-88.7485762,,,,
1268559900,yes,Single,41.9255868,-88.7432892,41.9255868,-88.7431659,41.9256534,-88.7431659,41.9256534,-88.7432892,,,,
1268559901,yes,Single,41.9247371,-88.7554671,41.9247371,-88.7553303,41.9248341,-88.7553303,41.9248341,-88.7554671,,,,
1268559902,yes,Single,41.9237269,-88.7242708,41.9237269,-88.7238223,41.9238182,-88.7238223,41.9238182,-88.7242708,,,,
1268559903,yes,Single,41.9257874,-88.7464109,41.9257874,-88.7462925,41.9258696,-88.7462925,41.9258696,-88.7464109,,,,
1268559904,yes,Single,41.9236298,-88.742431,41.9236298,-88.7423218,41.9237032,-88.7423218,41.9237032,-88.742431,,,,
1268559905,yes,Single,41.9242502,-88.7493059,41.9242502,-88.749214,41.9243077,-88.749214,41.9243077,-88.7493059,,,,
1268559906,yes,Single,41.923236,-88.7554828,41.923236,-88.7553932,41.923297,-88.7553932,41.923297,-88.7554828,,,,
1268559907,yes,Single,41.9236668,-88.7447126,41.9236668,-88.7446338,41.9237361,-88.7446338,41.9237361,-88.7447126,,,,
1268559908,yes,Single,41.9229563,-88.7624883,41.9229563,-88.7624068,41.9229974,-88.7624068,41.9229974,-88.7624883,,,,
1268559909,yes,Single,41.9224073,-88.7539684,41.9224073,-88.7538753,41.9224649,-88.7538753,41.9224649,-88.7539684,,,,
1268559910,yes,Single,41.9267078,-88.7440653,41.9267078,-88.7439045,41.9268322,-88.7439045,41.9268322,-88.7440653,,,,
1268559911,yes,Single,41.927778,-88.746911,41.927778,-88.7467801,41.9278886,-88.7467801,41.9278886,-88.746911,,,,
1268559912,yes,Single,41.9248908,-88.7293549,41.9248908,-88.7292364,41.9249862,-88.7292364,41.9249862,-88.7293549,,,,
1268559913,yes,Single,41.9223765,-88.7421032,41.9223765,-88.7420052,41.9224514,-88.7420052,41.9224514,-88.7421032,,,,
1268559914,yes,Single,41.9235159,-88.7521237,41.9235159,-88.7520034,41.9236173,-88.7520034,41.9236173,-88.7521237,,,,
1268559915,yes,Single,41.9262445,-88.7449751,41.9262445,-88.7448783,41.9263026,-88.7448783,41.9263026,-88.7449751,,,,
1268559916,yes,Single,41.9268004,-88.7472416,41.9268004,-88.7471868,41.9268364,-88.7471868,41.9268364,-88.7472416,,,,
1268559917,yes,Single,41.9291902,-88.7557265,41.9291902,-88.7556405,41.9292303,-88.7556405,41.9292303,-88.7557265,,,,
1268559918,yes,Single,41.923378,-88.7468406,41.923378,-88.7467253,41.9234925,-88.7467253,41.9234925,-88.7468406,,,,
1268559919,yes,Single,41.9239893,-88.7409676,41.9239893,-88.7408844,41.9240355,-88.7408844,41.9240355,-88.7409676,,,,
1268559920,yes,Single,41.924712,-88.7389063,41.924712,-88.7388048,41.9247452,-88.7388048,41.9247452,-88.7389063,,,,
1268559921,yes,Single,41.92458,-88.7433843,41.92458,-88.7431884,41.9246901,-88.7431884,41.9246901,-88.7433843,,,,
1268559922,yes,Single,41.9236753,-88.7571866,41.9236753,-88.7571101,41.9237475,-88.7571101,41.9237475,-88.7571866,,,,
1268559923,yes,Single,41.923438,-88.7627341,41.923438,-88.7626482,41.9234816,-88.7626482,41.9234816,-88.7627341,,,,
1268559924,yes,Single,41.9238365,-88.7442735,41.9238365,-88.7441567,41.9239227,-88.7441567,41.9239227,-88.7442735,,,,
1268559925,yes,Single,41.9244623,-88.7282208,41.9244623,-88.7281062,41.9245656,-88.7281062,41.9245656,-88.7282208,,,,
1268559926,yes,Single,41.9275535,-88.7469848,41.9275535,-88.7468223,41.9276729,-88.7468223,41.9276729,-88.7469848,,,,
1268559927,yes,Single,41.9232099,-88.7589878,41.9232099,-88.7588884,41.9232628,-88.7588884,41.9232628,-88.7589878,,,,
1268559928,yes,Single,41.925124,-88.7296089,41.925124,-88.7295097,41.9252697,-88.7295097,41.9252697,-88.7296089,,,,
1268559929,yes,Single,41.9233253,-88.7574514,41.9233253,-88.7573373,41.9234152,-88.7573373,41.9234152,-88.7574514,,,,
1268559930,yes,Single,41.9245144,-88.7307508,41.9245144,-88.7306166,41.9246362,-88.7306166,41.9246362,-88.7307508,,,,
1268559931,yes,Single,41.9259031,-88.7344884,41.9259031,-88.7343833,41.9259776,-88.7343833,41.9259776,-88.7344884,,,,
1268559932,yes,Single,41.9222664,-88.752981,41.9222664,-88.7528876,41.9223378,-88.7528876,41.9223378,-88.752981,,,,
1268559933,yes,Single,41.9238194,-88.749088,41.9238194,-88.7489875,41.9238844,-88.7489875,41.9238844,-88.749088,,,,
1268559934,yes,Single,41.9234188,-88.7542624,41.9234188,-88.7541534,41.9234925,-88.7541534,41.9234925,-88.7542624,,,,
1268559935,yes,Single,41.9254208,-88.7324851,41.9254208,-88.7323884,41.9254976,-88.7323884,41.9254976,-88.7324851,,,,
1268559936,yes,Single,41.9227054,-88.740034,41.9227054,-88.7399953,41.9227401,-88.7399953,41.9227401,-88.740034,,,,
1268559937,yes,Single,41.9231953,-88.7521564,41.9231953,-88.7520005,41.9232806,-88.7520005,41.9232806,-88.7521564,,,,
1268559938,yes,Single,41.9235642,-88.7576611,41.9235642,-88.7574655,41.9236598,-88.7574655,41.9236598,-88.7576611,,,,
1268559939,yes,Single,41.9231601,-88.740774,41.9231601,-88.7407038,41.9232113,-88.7407038,41.9232113,-88.740774,,,,
1268559940,yes,Single,41.9268043,-88.7315419,41.9268043,-88.7314449,41.9268774,-88.7314449,41.9268774,-88.7315419,,,,
1268559941,yes,Single,41.9225899,-88.7419844,41.9225899,-88.7418988,41.9226331,-88.7418988,41.9226331,-88.7419844,,,,
1268559942,yes,Single,41.924696,-88.730762,41.924696,-88.7306573,41.9247649,-88.7306573,41.9247649,-88.730762,,,,
1268559943,yes,Single,41.9256766,-88.7347787,41.9256766,-88.7346585,41.9257869,-88.7346585,41.9257869,-88.7347787,,,,
1268559944,yes,Single,41.9247588,-88.7410506,41.9247588,-88.7409625,41.9248498,-88.7409625,41.9248498,-88.7410506,,,,
1268559945,yes,Single,41.9247267,-88.7503389,41.9247267,-88.750166,41.924816,-88.750166,41.924816,-88.7503389,,,,
1268559946,yes,Single,41.9220459,-88.7514691,41.9220459,-88.7513682,41.9221462,-88.7513682,41.9221462,-88.7514691,,,,
1268559947,yes,Single,41.9222788,-88.7514298,41.9222788,-88.7512645,41.922433,-88.7512645,41.922433,-88.7514298,,,,
1268559948,yes,Single,41.9221514,-88.7411409,41.9221514,-88.7410587,41.9222203,-88.7410587,41.9222203,-88.7411409,,,,
1268559949,yes,Single,41.9245827,-88.7310192,41.9245827,-88.7308978,41.9246604,-88.7308978,41.9246604,-88.7310192,,,,
1268559950,yes,Single,41.9259179,-88.7510561,41.9259179,-88.7509447,41.9260066,-88.7509447,41.9260066,-88.7510561,,,,
1268559951,yes,Single,41.9254497,-88.7593009,41.9254497,-88.7591931,41.9255182,-88.7591931,41.9255182,-88.7593009,,,,
1268559952,yes,Single,41.9241247,-88.7352285,41.9241247,-88.7346787,41.9242123,-88.7346787,41.9242123,-88.7352285,,,,
1268559953,yes,Single,41.9223481,-88.7539643,41.9223481,-88.7538901,41.9223898,-88.7538901,41.9223898,-88.7539643,,,,
1268559954,yes,Single,41.9222126,-88.7608343,41.9222126,-88.7607281,41.9222958,-88.7607281,41.9222958,-88.7608343,,,,
1268559955,yes,Single,41.9238781,-88.755247,41.9238781,-88.7551277,41.9239446,-88.7551277,41.9239446,-88.755247,,,,
1268559956,yes,Single,41.9236616,-88.7438533,41.9236616,-88.7437608,41.9237268,-88.7437608,41.9237268,-88.7438533,,,,
1268559957,yes,Single,41.9253258,-88.7377289,41.9253258,-88.737553,41.9255336,-88.737553,41.9255336,-88.7377289,,,,
1268559958,yes,Single,41.9246131,-88.7438596,41.9246131,-88.7437386,41.9247163,-88.7437386,41.9247163,-88.7438596,,,,
1268559959,yes,Single,41.9253286,-88.735013,41.9253286,-88.7349156,41.9253968,-88.7349156,41.9253968,-88.735013,,,,
1268559960,yes,Single,41.9258544,-88.7449805,41.9258544,-88.7448976,41.9259252,-88.7448976,41.9259252,-88.7449805,,,,
1268559961,yes,Single,41.9222603,-88.7405697,41.9222603,-88.7405168,41.9223357,-88.7405168,41.9223357,-88.7405697,,,,
1268559962,yes,Single,41.9242724,-88.7596357,41.9242724,-88.759519,41.924342,-88.759519,41.924342,-88.7596357,,,,
1268559963,yes,Single,41.9257312,-88.746668,41.9257312,-88.7465698,41.9258384,-88.7465698,41.9258384,-88.746668,,,,
1268559964,yes,Single,41.9256153,-88.7578114,41.9256153,-88.7576853,41.9257091,-88.7576853,41.9257091,-88.7578114,,,,
1268559965,yes,Single,41.9227344,-88.7424904,41.9227344,-88.7423853,41.9228087,-88.7423853,41.9228087,-88.7424904,,,,
1268559966,yes,Single,41.9288838,-88.7587239,41.9288838,-88.7585853,41.9289532,-88.7585853,41.9289532,-88.7587239,,,,
1268559967,yes,Single,41.9258473,-88.7584634,41.9258473,-88.7582869,41.92596,-88.7582869,41.92596,-88.7584634,,,,
1268559968,yes,Single,41.9242565,-88.7459307,41.9242565,-88.7457861,41.9243721,-88.7457861,41.9243721,-88.7459307,,,,
1268559969,yes,Single,41.9262654,-88.7625033,41.9262654,-88.7623929,41.9263217,-88.7623929,41.9263217,-88.7625033,,,,
1268559970,yes,Single,41.9262388,-88.7576964,41.9262388,-88.7576075,41.9262955,-88.7576075,41.9262955,-88.7576964,,,,
1268559971,yes,Single,41.9272882,-88.7403216,41.9272882,-88.7401911,41.927399,-88.7401911,41.927399,-88.7403216,,,,
1268559972,yes,Single,41.9247687,-88.75148,41.9247687,-88.7513946,41.9248198,-88.7513946,41.9248198,-88.75148,,,,
1268559973,yes,Single,41.924171,-88.7597562,41.924171,-88.7596225,41.9242643,-88.7596225,41.9242643,-88.7597562,,,,
1268559974,yes,Single,41.9272445,-88.75506,41.9272445,-88.7548601,41.9273609,-88.7548601,41.9273609,-88.75506,,,,
1268559975,yes,Single,41.9221681,-88.758289,41.9221681,-88.758178,41.9222306,-88.758178,41.9222306,-88.758289,,,,
1268559976,yes,Single,41.9247739,-88.751872,41.9247739,-88.7518078,41.9248132,-88.7518078,41.9248132,-88.751872,,,,
1268559977,yes,Single,41.9256105,-88.7574915,41.9256105,-88.7572645,41.9257644,-88.7572645,41.9257644,-88.7574915,,,,
1268559978,yes,Single,41.9223859,-88.743475,41.9223859,-88.7433853,41.922437,-88.7433853,41.922437,-88.743475,,,,
1268559979,yes,Single,41.9238885,-88.7424689,41.9238885,-88.7423795,41.9239462,-88.7423795,41.9239462,-88.7424689,,,,
